FID,alarm_date,station,clear_date,latitude,longitude
21937.0,2012/08/08,05 ,2012/08/08,44.950787,-93.262649
21938.0,2012/08/08,   ,2012/08/08,44.977864,-93.186013
21939.0,2012/08/08,06 ,2012/08/08,44.966199,-93.272763
21940.0,2012/08/08,06 ,2012/08/08,44.966199,-93.272763
21941.0,2012/08/08,01 ,2012/08/08,44.968848,-93.256361
21942.0,2012/08/08,16 ,2012/08/08,44.982768,-93.289538
21943.0,2012/08/08,01 ,2012/08/08,44.970296,-93.266726
21944.0,2012/08/08,20 ,2012/08/08,45.033607,-93.295771
21945.0,2012/08/08,14 ,2012/08/08,45.002873,-93.29105
21946.0,2012/08/08,16 ,2012/08/08,44.979075,-93.284305
21947.0,2012/08/08,21 ,2012/08/08,44.926698,-93.214032
21948.0,2012/08/08,20 ,2012/08/08,45.035445,-93.295962
21949.0,2012/08/08,19 ,2012/08/08,44.970464,-93.217932
21950.0,2012/08/08,28 ,2012/08/08,44.911803,-93.312506
21951.0,2012/08/08,06 ,2012/08/08,44.96391,-93.279332
21952.0,2012/08/08,01 ,2012/08/08,44.977517,-93.24957
21953.0,2012/08/08,19 ,2012/08/08,44.982778,-93.228611
21954.0,2012/08/08,19 ,2012/08/08,44.984154,-93.228589
21955.0,2012/08/08,17 ,2012/08/08,44.93415,-93.262494
21956.0,2012/08/08,07 ,2012/08/08,44.962712,-93.259363
21957.0,2012/08/08,07 ,2012/08/08,44.966586,-93.236153
21958.0,2012/08/08,14 ,2012/08/08,45.020871,-93.309545
21959.0,2012/08/08,05 ,2012/08/08,44.955532,-93.261201
21960.0,2012/08/08,14 ,2012/08/08,45.022115,-93.285005
21961.0,2012/08/08,01 ,2012/08/08,44.981162,-93.270353
21962.0,2012/08/08,17 ,2012/08/08,44.935198,-93.290778
21963.0,2012/08/08,04 ,2012/08/08,44.994152,-93.295647
21964.0,2012/08/08,08 ,2012/08/08,44.95503,-93.289316
21965.0,2012/08/08,21 ,2012/08/08,44.9341,-93.21277
21966.0,2012/08/08,05 ,2012/08/08,44.942539,-93.249922
21967.0,2012/08/08,27 ,2012/08/08,44.909669,-93.283235
21968.0,2012/08/08,07 ,2012/08/08,44.962599,-93.2484
21969.0,2012/08/08,02 ,2012/08/08,45.013624,-93.261557
21970.0,2012/08/08,07 ,2012/08/08,44.971111,-93.245556
21971.0,2012/08/08,07 ,2012/08/08,44.959038,-93.239323
21972.0,2012/08/08,14 ,2012/08/08,45.019651,-93.298099
21973.0,2012/08/08,17 ,2012/08/08,44.944308,-93.272817
21974.0,2012/08/08,06 ,2012/08/08,44.968704,-93.267658
21975.0,2012/08/08,16 ,2012/08/08,44.979722,-93.308333
21976.0,2012/08/08,04 ,2012/08/08,44.997415,-93.300673
21977.0,2012/08/08,01 ,2012/08/08,44.978611,-93.266944
21978.0,2012/08/08,14 ,2012/08/08,45.007807,-93.299436
21979.0,2012/08/08,   ,2012/08/08,44.9875,-93.186944
21980.0,2012/08/08,08 ,2012/08/08,44.948333,-93.278333
21981.0,2012/08/08,15 ,2012/08/08,45.01924,-93.229606
21982.0,2012/08/08,05 ,2012/08/08,44.94836,-93.2614
21983.0,2012/08/08,14 ,2012/08/08,45.000273,-93.299133
21984.0,2012/08/08,02 ,2012/08/08,45.005453,-93.257555
21985.0,2012/08/08,01 ,2012/08/08,44.971885,-93.26353
21986.0,2012/08/08,16 ,2012/08/08,44.979391,-93.286718
21987.0,2012/08/08,08 ,2012/08/08,44.953743,-93.265154
21988.0,2012/08/08,01 ,2012/08/08,44.978056,-93.256111
21989.0,2012/08/08,19 ,2012/08/08,44.981276,-93.240632
21990.0,2012/08/08,14 ,2012/08/08,45.018667,-93.286507
21991.0,2012/08/08,14 ,2012/08/08,45.000625,-93.314805
21992.0,2012/08/08,04 ,2012/08/08,44.993091,-93.281493
21993.0,2012/08/08,14 ,2012/08/08,45.022623,-93.303222
21994.0,2012/08/08,17 ,2012/08/08,44.940591,-93.286891
21995.0,2012/08/08,04 ,2012/08/08,44.996676,-93.304441
21996.0,2012/08/08,05 ,2012/08/08,44.95138,-93.247392
21997.0,2012/08/08,14 ,2012/08/08,45.009511,-93.288002
21998.0,2012/08/08,14 ,2012/08/08,45.006854,-93.305683
21999.0,2012/08/08,21 ,2012/08/08,44.933525,-93.238458
22000.0,2012/08/08,02 ,2012/08/08,45.0034,-93.257548
22001.0,2012/08/08,15 ,2012/08/08,45.029898,-93.247249
22002.0,2012/08/08,04 ,2012/08/08,44.989248,-93.300086
22003.0,2012/08/08,16 ,2012/08/08,44.977984,-93.274798
22004.0,2012/08/08,15 ,2012/08/08,45.004722,-93.2275
22005.0,2012/08/08,21 ,2012/08/08,44.946823,-93.222937
22006.0,2012/08/08,07 ,2012/08/08,44.963611,-93.251389
22007.0,2012/08/08,21 ,2012/08/08,44.948124,-93.230002
22008.0,2012/08/08,22 ,2012/08/08,44.948331,-93.31824
22009.0,2012/08/08,27 ,2012/08/08,44.908677,-93.25882
22010.0,2012/08/08,14 ,2012/08/08,45.012527,-93.299383
22011.0,2012/08/08,01 ,2012/08/08,44.967778,-93.258056
22012.0,2012/08/08,14 ,2012/08/08,45.023948,-93.290589
22013.0,2012/08/08,06 ,2012/08/08,44.961611,-93.265111
22014.0,2012/08/08,08 ,2012/08/08,44.951134,-93.276604
22015.0,2012/08/08,20 ,2012/08/08,45.042723,-93.291434
22016.0,2012/08/08,01 ,2012/08/08,44.967918,-93.259675
22017.0,2012/08/08,15 ,2012/08/08,45.013385,-93.247336
22018.0,2012/08/08,05 ,2012/08/08,44.951944,-93.2625
22019.0,2012/08/08,16 ,2012/08/08,44.979722,-93.308333
22020.0,2012/08/08,14 ,2012/08/08,45.024688,-93.298121
22021.0,2012/08/08,17 ,2012/08/08,44.93728,-93.252413
22022.0,2012/08/08,14 ,2012/08/08,45.020333,-93.291813
22023.0,2012/08/08,08 ,2012/08/08,44.94665,-93.276012
22024.0,2012/08/08,19 ,2012/08/08,44.970189,-93.218872
22025.0,2012/08/08,05 ,2012/08/08,44.957322,-93.244893
22026.0,2012/08/08,17 ,2012/08/08,44.937769,-93.268765
22027.0,2012/08/09,16 ,2012/08/09,44.98454,-93.308299
22028.0,2012/08/09,   ,2012/08/09,44.900283,-93.318827
22029.0,2012/08/09,05 ,2012/08/09,44.948359,-93.258852
22030.0,2012/08/09,20 ,2012/08/09,45.03545,-93.290323
22031.0,2012/08/09,20 ,2012/08/09,45.035445,-93.295962
22032.0,2012/08/09,17 ,2012/08/09,44.931412,-93.279774
22033.0,2012/08/09,   ,2012/08/09,44.900283,-93.318827
22034.0,2012/08/09,17 ,2012/08/09,44.935864,-93.29077
22035.0,2012/08/09,08 ,2012/08/09,44.944736,-93.283037
22036.0,2012/08/09,11 ,2012/08/09,44.992053,-93.260946
22037.0,2012/08/09,05 ,2012/08/09,44.951708,-93.247389
22038.0,2012/08/09,17 ,2012/08/09,44.935198,-93.290778
22039.0,2012/08/09,19 ,2012/08/09,44.980489,-93.23578
22040.0,2012/08/09,06 ,2012/08/09,44.962699,-93.291787
22041.0,2012/08/09,08 ,2012/08/09,44.948351,-93.27844
22042.0,2012/08/09,19 ,2012/08/09,44.968785,-93.218885
22043.0,2012/08/09,14 ,2012/08/09,45.029518,-93.313553
22044.0,2012/08/09,06 ,2012/08/09,44.962699,-93.291787
22045.0,2012/08/09,17 ,2012/08/09,44.92512,-93.270172
22046.0,2012/08/09,06 ,2012/08/09,44.968058,-93.265103
22047.0,2012/08/09,06 ,2012/08/09,44.968057,-93.267449
22048.0,2012/08/09,11 ,2012/08/09,44.990863,-93.26013
22049.0,2012/08/09,12 ,2012/08/09,44.914167,-93.205
22050.0,2012/08/09,08 ,2012/08/09,44.953743,-93.265154
22051.0,2012/08/09,14 ,2012/08/09,45.022282,-93.288048
22052.0,2012/08/09,20 ,2012/08/09,45.050701,-93.309373
22053.0,2012/08/09,21 ,2012/08/09,44.928812,-93.213818
22054.0,2012/08/09,05 ,2012/08/09,44.960915,-93.260832
22055.0,2012/08/09,11 ,2012/08/09,44.996969,-93.230851
22056.0,2012/08/09,16 ,2012/08/09,44.984252,-93.288592
22057.0,2012/08/09,20 ,2012/08/09,45.033487,-93.29577
22058.0,2012/08/09,17 ,2012/08/09,44.919413,-93.274517
22059.0,2012/08/09,04 ,2012/08/09,44.994474,-93.291055
22060.0,2012/08/09,21 ,2012/08/09,44.925278,-93.203611
22061.0,2012/08/09,06 ,2012/08/09,44.968058,-93.265103
22062.0,2012/08/09,16 ,2012/08/09,44.987433,-93.300966
22063.0,2012/08/09,15 ,2012/08/09,45.028561,-93.242227
22064.0,2012/08/09,21 ,2012/08/09,44.946849,-93.231583
22065.0,2012/08/09,07 ,2012/08/09,44.962704,-93.262554
22066.0,2012/08/09,06 ,2012/08/09,44.965202,-93.262555
22067.0,2012/08/09,14 ,2012/08/09,45.003936,-93.291052
22068.0,2012/08/09,01 ,2012/08/09,44.982961,-93.265276
22069.0,2012/08/09,19 ,2012/08/09,44.988611,-93.215278
22070.0,2012/08/09,08 ,2012/08/09,44.953624,-93.27024
22071.0,2012/08/09,14 ,2012/08/09,45.010048,-93.294325
22072.0,2012/08/09,21 ,2012/08/09,44.941064,-93.238915
22073.0,2012/08/09,04 ,2012/08/09,44.99526,-93.297171
22074.0,2012/08/09,06 ,2012/08/09,44.963696,-93.270209
22075.0,2012/08/09,05 ,2012/08/09,44.951708,-93.247389
22076.0,2012/08/09,05 ,2012/08/09,44.947809,-93.256309
22077.0,2012/08/09,15 ,2012/08/09,45.027679,-93.234301
22078.0,2012/08/09,06 ,2012/08/09,44.971111,-93.271389
22079.0,2012/08/09,20 ,2012/08/09,45.030496,-93.312298
22080.0,2012/08/09,14 ,2012/08/09,45.019065,-93.309534
22081.0,2012/08/09,16 ,2012/08/09,44.978763,-93.28953
22082.0,2012/08/09,06 ,2012/08/09,44.962688,-93.269683
22083.0,2012/08/09,27 ,2012/08/09,44.907669,-93.289798
22084.0,2012/08/09,15 ,2012/08/09,45.008368,-93.233317
22085.0,2012/08/09,01 ,2012/08/09,44.977545,-93.25507
22086.0,2012/08/09,02 ,2012/08/09,45.005246,-93.255909
22087.0,2012/08/09,17 ,2012/08/09,44.931238,-93.28438
22088.0,2012/08/09,06 ,2012/08/09,44.975685,-93.269564
22089.0,2012/08/09,05 ,2012/08/09,44.94836,-93.260113
22090.0,2012/08/09,20 ,2012/08/09,45.035833,-93.288056
22091.0,2012/08/09,27 ,2012/08/09,44.902978,-93.288316
22092.0,2012/08/09,14 ,2012/08/09,45.015048,-93.308248
22093.0,2012/08/09,16 ,2012/08/09,44.975949,-93.282844
22094.0,2012/08/09,06 ,2012/08/09,44.968062,-93.270218
22095.0,2012/08/09,20 ,2012/08/09,45.041169,-93.293997
22096.0,2012/08/09,16 ,2012/08/09,44.984468,-93.292124
22097.0,2012/08/09,15 ,2012/08/09,45.002018,-93.237171
22098.0,2012/08/09,05 ,2012/08/09,44.951231,-93.255019
22099.0,2012/08/09,07 ,2012/08/09,44.968454,-93.239508
22100.0,2012/08/09,28 ,2012/08/09,44.924991,-93.295026
22101.0,2012/08/09,08 ,2012/08/09,44.955466,-93.294414
22102.0,2012/08/09,17 ,2012/08/09,44.936946,-93.271459
22103.0,2012/08/09,08 ,2012/08/09,44.95503,-93.289316
22104.0,2012/08/09,08 ,2012/08/09,44.954827,-93.291869
22105.0,2012/08/09,14 ,2012/08/09,45.003893,-93.303905
22106.0,2012/08/09,15 ,2012/08/09,45.004924,-93.242277
22107.0,2012/08/09,21 ,2012/08/09,44.943239,-93.216564
22108.0,2012/08/09,16 ,2012/08/09,44.977925,-93.278979
22109.0,2012/08/09,05 ,2012/08/09,44.942249,-93.252454
22110.0,2012/08/09,16 ,2012/08/09,44.995178,-93.314621
22111.0,2012/08/09,02 ,2012/08/09,44.995847,-93.265315
22112.0,2012/08/09,20 ,2012/08/09,45.028228,-93.297025
22113.0,2012/08/09,06 ,2012/08/09,44.973591,-93.276974
22114.0,2012/08/09,16 ,2012/08/09,44.977925,-93.278979
22115.0,2012/08/09,08 ,2012/08/09,44.958493,-93.272754
22116.0,2012/08/09,12 ,2012/08/09,44.903175,-93.227229
22117.0,2012/08/09,08 ,2012/08/09,44.953743,-93.265154
22118.0,2012/08/09,16 ,2012/08/09,44.977984,-93.274798
22119.0,2012/08/09,04 ,2012/08/09,45.004804,-93.283778
22120.0,2012/08/09,17 ,2012/08/10,44.936874,-93.25241
22121.0,2012/08/10,06 ,2012/08/10,44.965202,-93.262555
22122.0,2012/08/10,05 ,2012/08/10,44.960748,-93.254843
22123.0,2012/08/10,20 ,2012/08/10,45.036455,-93.318806
22124.0,2012/08/10,20 ,2012/08/10,45.036455,-93.318806
22125.0,2012/08/10,02 ,2012/08/10,44.999877,-93.266148
22126.0,2012/08/10,08 ,2012/08/10,44.947915,-93.2932
22127.0,2012/08/10,15 ,2012/08/10,45.009574,-93.240988
22128.0,2012/08/10,08 ,2012/08/10,44.946597,-93.283028
22129.0,2012/08/10,06 ,2012/08/10,44.964807,-93.267655
22130.0,2012/08/10,22 ,2012/08/10,44.950191,-93.305019
22131.0,2012/08/10,14 ,2012/08/10,45.008117,-93.313718
22132.0,2012/08/10,06 ,2012/08/10,44.963948,-93.26716
22133.0,2012/08/10,16 ,2012/08/10,44.979075,-93.284305
22134.0,2012/08/10,21 ,2012/08/10,44.9323,-93.212767
22135.0,2012/08/10,27 ,2012/08/10,44.916106,-93.262625
22136.0,2012/08/10,22 ,2012/08/10,44.950521,-93.305648
22137.0,2012/08/10,27 ,2012/08/10,44.913586,-93.288269
22138.0,2012/08/10,08 ,2012/08/10,44.946595,-93.279955
22139.0,2012/08/10,08 ,2012/08/10,44.953734,-93.27279
22140.0,2012/08/10,19 ,2012/08/10,44.983938,-93.234704
22141.0,2012/08/10,02 ,2012/08/10,45.005453,-93.257555
22142.0,2012/08/10,14 ,2012/08/10,45.02812,-93.314799
22143.0,2012/08/10,01 ,2012/08/10,44.978204,-93.269289
22144.0,2012/08/10,01 ,2012/08/10,44.971407,-93.265783
22145.0,2012/08/10,11 ,2012/08/10,44.991493,-93.234581
22146.0,2012/08/10,15 ,2012/08/10,44.999239,-93.226902
22147.0,2012/08/10,14 ,2012/08/10,45.003194,-93.307172
22148.0,2012/08/10,16 ,2012/08/10,44.9787,-93.276083
22149.0,2012/08/10,01 ,2012/08/10,44.978611,-93.273056
22150.0,2012/08/10,08 ,2012/08/10,44.953743,-93.265154
22151.0,2012/08/10,02 ,2012/08/10,45.014983,-93.271334
22152.0,2012/08/10,01 ,2012/08/10,44.968889,-93.259722
22153.0,2012/08/10,08 ,2012/08/10,44.946659,-93.272334
22154.0,2012/08/10,15 ,2012/08/10,45.010136,-93.230737
22155.0,2012/08/10,08 ,2012/08/10,44.951591,-93.277903
22156.0,2012/08/10,14 ,2012/08/10,45.023929,-93.288063
22157.0,2012/08/10,06 ,2012/08/10,44.971726,-93.28174
22158.0,2012/08/10,20 ,2012/08/10,45.027604,-93.294446
22159.0,2012/08/10,17 ,2012/08/10,44.940497,-93.289464
22160.0,2012/08/10,07 ,2012/08/10,44.951111,-93.234722
22161.0,2012/08/10,15 ,2012/08/10,45.013645,-93.254302
22162.0,2012/08/10,08 ,2012/08/10,44.957319,-93.268962
22163.0,2012/08/10,06 ,2012/08/10,44.965202,-93.262555
22164.0,2012/08/10,14 ,2012/08/10,45.014031,-93.299384
22165.0,2012/08/10,16 ,2012/08/10,44.981667,-93.294444
22166.0,2012/08/10,06 ,2012/08/10,44.960903,-93.276539
22167.0,2012/08/10,17 ,2012/08/10,44.928725,-93.254797
22168.0,2012/08/10,05 ,2012/08/10,44.946336,-93.240629
22169.0,2012/08/10,28 ,2012/08/10,44.913328,-93.293393
22170.0,2012/08/10,14 ,2012/08/10,45.018663,-93.313345
22171.0,2012/08/10,07 ,2012/08/10,44.962699,-93.252153
22172.0,2012/08/10,08 ,2012/08/10,44.954855,-93.265145
22173.0,2012/08/10,20 ,2012/08/10,45.037009,-93.292667
22174.0,2012/08/10,14 ,2012/08/10,45.012469,-93.313353
22175.0,2012/08/10,06 ,2012/08/10,44.961667,-93.273889
22176.0,2012/08/10,17 ,2012/08/10,44.925,-93.278056
22177.0,2012/08/10,16 ,2012/08/10,44.995803,-93.308216
22178.0,2012/08/10,12 ,2012/08/10,44.897605,-93.210218
22179.0,2012/08/10,19 ,2012/08/10,44.971389,-93.230278
22180.0,2012/08/10,14 ,2012/08/10,45.008019,-93.313327
22181.0,2012/08/10,04 ,2012/08/10,44.999167,-93.289722
22182.0,2012/08/10,08 ,2012/08/10,44.953394,-93.265159
22183.0,2012/08/10,14 ,2012/08/10,45.011444,-93.313346
22184.0,2012/08/10,07 ,2012/08/10,44.967678,-93.247265
22185.0,2012/08/10,27 ,2012/08/10,44.906518,-93.287226
22186.0,2012/08/10,07 ,2012/08/10,44.961823,-93.25233
22187.0,2012/08/10,16 ,2012/08/10,44.980118,-93.310133
22188.0,2012/08/10,   ,2012/08/10,44.9925,-93.323333
22189.0,2012/08/10,05 ,2012/08/10,44.955532,-93.261201
22190.0,2012/08/10,08 ,2012/08/10,44.955371,-93.288044
22191.0,2012/08/10,06 ,2012/08/10,44.966199,-93.272763
22192.0,2012/08/10,14 ,2012/08/10,45.013333,-93.309444
22193.0,2012/08/10,07 ,2012/08/10,44.970278,-93.241111
22194.0,2012/08/10,12 ,2012/08/10,44.898775,-93.243759
22195.0,2012/08/10,14 ,2012/08/10,45.020499,-93.291815
22196.0,2012/08/10,04 ,2012/08/10,44.997439,-93.291053
22197.0,2012/08/10,19 ,2012/08/10,44.973611,-93.233333
22198.0,2012/08/10,14 ,2012/08/10,45.016744,-93.295593
22199.0,2012/08/10,07 ,2012/08/10,44.955404,-93.215287
22200.0,2012/08/10,08 ,2012/08/10,44.955074,-93.265143
22201.0,2012/08/10,14 ,2012/08/10,45.000782,-93.309491
22202.0,2012/08/10,05 ,2012/08/10,44.948333,-93.241944
22203.0,2012/08/10,07 ,2012/08/10,44.961617,-93.251094
22204.0,2012/08/10,20 ,2012/08/10,45.034074,-93.288109
22205.0,2012/08/10,17 ,2012/08/10,44.944394,-93.262626
22206.0,2012/08/10,21 ,2012/08/10,44.948373,-93.231507
22207.0,2012/08/10,08 ,2012/08/10,44.957321,-93.265123
22208.0,2012/08/10,21 ,2012/08/10,44.948333,-93.220278
22209.0,2012/08/10,28 ,2012/08/10,44.922767,-93.326543
22210.0,2012/08/10,14 ,2012/08/10,45.012377,-93.301911
22211.0,2012/08/10,28 ,2012/08/10,44.917625,-93.323988
22212.0,2012/08/10,19 ,2012/08/10,44.983857,-93.231284
22213.0,2012/08/10,14 ,2012/08/10,45.013522,-93.312063
22214.0,2012/08/10,15 ,2012/08/10,45.0264,-93.228148
22215.0,2012/08/10,04 ,2012/08/10,44.98287,-93.272522
22216.0,2012/08/10,14 ,2012/08/10,45.017315,-93.284971
22217.0,2012/08/10,06 ,2012/08/10,44.962696,-93.28448
22218.0,2012/08/10,12 ,2012/08/10,44.901702,-93.213995
22219.0,2012/08/10,06 ,2012/08/10,44.971726,-93.28174
22220.0,2012/08/10,16 ,2012/08/10,44.977925,-93.278979
22221.0,2012/08/10,01 ,2012/08/10,44.978204,-93.269289
22222.0,2012/08/11,01 ,2012/08/11,44.980451,-93.27134
22223.0,2012/08/11,08 ,2012/08/11,44.948362,-93.288098
22224.0,2012/08/11,05 ,2012/08/11,44.948371,-93.247407
22225.0,2012/08/11,08 ,2012/08/11,44.959154,-93.277846
22226.0,2012/08/11,20 ,2012/08/11,45.042881,-93.288859
22227.0,2012/08/11,04 ,2012/08/11,45.001627,-93.286474
22228.0,2012/08/11,21 ,2012/08/11,44.948333,-93.233056
22229.0,2012/08/11,05 ,2012/08/11,44.94837,-93.246122
22230.0,2012/08/11,07 ,2012/08/11,44.965293,-93.231387
22231.0,2012/08/11,20 ,2012/08/11,45.030173,-93.300817
22232.0,2012/08/11,16 ,2012/08/11,44.995257,-93.309496
22233.0,2012/08/11,22 ,2012/08/11,44.949167,-93.298333
22234.0,2012/08/11,20 ,2012/08/11,45.030173,-93.300817
22235.0,2012/08/11,27 ,2012/08/11,44.904734,-93.272903
22236.0,2012/08/11,22 ,2012/08/11,44.948333,-93.296111
22237.0,2012/08/11,22 ,2012/08/11,44.948362,-93.303398
22238.0,2012/08/11,15 ,2012/08/11,45.006531,-93.247365
22239.0,2012/08/11,06 ,2012/08/11,44.976667,-93.268889
22240.0,2012/08/11,19 ,2012/08/11,44.977222,-93.238611
22241.0,2012/08/11,16 ,2012/08/11,44.977925,-93.278979
22242.0,2012/08/11,15 ,2012/08/11,45.024434,-93.238401
22243.0,2012/08/11,17 ,2012/08/11,44.931681,-93.276622
22244.0,2012/08/11,08 ,2012/08/11,44.958475,-93.281279
22245.0,2012/08/11,07 ,2012/08/11,44.960845,-93.226915
22246.0,2012/08/11,21 ,2012/08/11,44.943961,-93.235524
22247.0,2012/08/11,14 ,2012/08/11,45.021242,-93.310824
22248.0,2012/08/11,01 ,2012/08/11,44.977222,-93.260556
22249.0,2012/08/11,06 ,2012/08/11,44.963696,-93.270209
22250.0,2012/08/11,15 ,2012/08/11,45.01033,-93.225402
22251.0,2012/08/11,01 ,2012/08/11,44.968889,-93.259722
22252.0,2012/08/11,19 ,2012/08/11,44.969981,-93.22711
22253.0,2012/08/11,20 ,2012/08/11,45.047558,-93.30425
22254.0,2012/08/11,27 ,2012/08/11,44.891667,-93.288333
22255.0,2012/08/11,21 ,2012/08/11,44.929996,-93.237198
22256.0,2012/08/11,19 ,2012/08/11,44.987088,-93.226934
22257.0,2012/08/11,16 ,2012/08/11,44.981701,-93.292897
22258.0,2012/08/11,15 ,2012/08/11,45.013165,-93.254035
22259.0,2012/08/11,16 ,2012/08/11,44.987652,-93.30206
22260.0,2012/08/11,14 ,2012/08/11,45.013885,-93.288019
22261.0,2012/08/11,15 ,2012/08/11,45.005931,-93.247367
22262.0,2012/08/11,08 ,2012/08/11,44.947582,-93.265207
22263.0,2012/08/11,20 ,2012/08/11,45.027779,-93.293189
22264.0,2012/08/11,05 ,2012/08/11,44.949608,-93.262661
22265.0,2012/08/11,21 ,2012/08/11,44.935556,-93.238889
22266.0,2012/08/11,06 ,2012/08/11,44.971726,-93.28174
22267.0,2012/08/11,17 ,2012/08/11,44.924604,-93.277931
22268.0,2012/08/11,16 ,2012/08/11,44.993585,-93.313343
22269.0,2012/08/11,19 ,2012/08/11,44.975112,-93.225657
22270.0,2012/08/11,06 ,2012/08/11,44.975424,-93.274883
22271.0,2012/08/11,06 ,2012/08/11,44.962693,-93.277811
22272.0,2012/08/11,14 ,2012/08/11,45.008883,-93.295576
22273.0,2012/08/11,05 ,2012/08/11,44.960748,-93.254843
22274.0,2012/08/11,01 ,2012/08/11,44.96607,-93.262552
22275.0,2012/08/11,07 ,2012/08/11,44.964755,-93.253658
22276.0,2012/08/11,08 ,2012/08/11,44.950833,-93.298333
22277.0,2012/08/11,14 ,2012/08/11,45.004891,-93.295636
22278.0,2012/08/11,21 ,2012/08/11,44.942369,-93.207623
22279.0,2012/08/11,05 ,2012/08/11,44.948362,-93.257584
22280.0,2012/08/11,02 ,2012/08/11,44.995858,-93.26178
22281.0,2012/08/11,12 ,2012/08/11,44.912338,-93.221564
22282.0,2012/08/11,16 ,2012/08/11,44.979411,-93.27727
22283.0,2012/08/11,05 ,2012/08/11,44.957347,-93.253693
22284.0,2012/08/11,28 ,2012/08/11,44.903017,-93.308643
22285.0,2012/08/11,06 ,2012/08/11,44.971726,-93.28174
22286.0,2012/08/11,07 ,2012/08/11,44.963889,-93.233333
22287.0,2012/08/11,04 ,2012/08/11,44.991497,-93.302172
22288.0,2012/08/11,08 ,2012/08/11,44.951949,-93.284256
22289.0,2012/08/11,17 ,2012/08/11,44.928407,-93.286983
22290.0,2012/08/11,21 ,2012/08/11,44.939067,-93.225705
22291.0,2012/08/11,07 ,2012/08/11,44.967541,-93.247263
22292.0,2012/08/11,22 ,2012/08/11,44.95555,-93.298393
22293.0,2012/08/11,14 ,2012/08/11,45.013112,-93.283582
22294.0,2012/08/11,12 ,2012/08/11,44.900366,-93.22462
22295.0,2012/08/11,05 ,2012/08/11,44.960928,-93.254639
22296.0,2012/08/11,27 ,2012/08/11,44.891991,-93.2633
22297.0,2012/08/11,07 ,2012/08/11,44.958692,-93.241618
22298.0,2012/08/11,11 ,2012/08/11,44.988765,-93.25328
22299.0,2012/08/11,04 ,2012/08/11,44.992305,-93.275471
22300.0,2012/08/11,22 ,2012/08/11,44.96215,-93.324775
22301.0,2012/08/11,28 ,2012/08/11,44.919443,-93.318887
22302.0,2012/08/11,16 ,2012/08/11,44.985577,-93.294071
22303.0,2012/08/11,05 ,2012/08/11,44.960773,-93.252334
22304.0,2012/08/11,22 ,2012/08/11,44.948333,-93.298333
22305.0,2012/08/11,16 ,2012/08/11,44.979815,-93.308333
22306.0,2012/08/11,14 ,2012/08/11,45.020611,-93.296855
22307.0,2012/08/11,27 ,2012/08/11,44.90085,-93.252627
22308.0,2012/08/11,27 ,2012/08/11,44.914309,-93.267774
22309.0,2012/08/11,07 ,2012/08/11,44.963974,-93.238194
22310.0,2012/08/11,06 ,2012/08/11,44.969722,-93.275278
22311.0,2012/08/11,14 ,2012/08/11,44.997179,-93.31206
22312.0,2012/08/11,12 ,2012/08/11,44.907484,-93.2047
22313.0,2012/08/11,17 ,2012/08/11,44.935928,-93.249687
22314.0,2012/08/11,21 ,2012/08/11,44.935295,-93.224736
22315.0,2012/08/11,04 ,2012/08/11,44.980578,-93.274001
22316.0,2012/08/11,12 ,2012/08/11,44.914125,-93.215038
22317.0,2012/08/11,04 ,2012/08/11,44.979167,-93.281389
22318.0,2012/08/11,01 ,2012/08/11,44.967958,-93.26255
22319.0,2012/08/11,07 ,2012/08/11,44.961823,-93.25233
22320.0,2012/08/11,17 ,2012/08/12,44.935198,-93.290778
22321.0,2012/08/12,01 ,2012/08/12,44.980451,-93.27134
22322.0,2012/08/12,04 ,2012/08/12,44.981389,-93.272778
22323.0,2012/08/12,15 ,2012/08/12,45.007777,-93.233099
22324.0,2012/08/12,15 ,2012/08/12,45.007778,-93.233229
22325.0,2012/08/12,08 ,2012/08/12,44.94665,-93.276012
22326.0,2012/08/12,12 ,2012/08/12,44.898113,-93.22708
22327.0,2012/08/12,04 ,2012/08/12,44.996322,-93.297297
22328.0,2012/08/12,01 ,2012/08/12,44.967168,-93.26435
22329.0,2012/08/12,14 ,2012/08/12,45.005955,-93.295734
22330.0,2012/08/12,01 ,2012/08/12,44.978794,-93.270662
22331.0,2012/08/12,17 ,2012/08/12,44.919227,-93.251129
22332.0,2012/08/12,17 ,2012/08/12,44.935842,-93.252404
22333.0,2012/08/12,17 ,2012/08/12,44.937151,-93.253677
22334.0,2012/08/12,05 ,2012/08/12,44.956846,-93.247345
22335.0,2012/08/12,06 ,2012/08/12,44.964015,-93.294347
22336.0,2012/08/12,22 ,2012/08/12,44.948434,-93.324992
22337.0,2012/08/12,28 ,2012/08/12,44.894095,-93.315016
22338.0,2012/08/12,28 ,2012/08/12,44.911934,-93.321401
22339.0,2012/08/12,16 ,2012/08/12,44.9787,-93.276083
22340.0,2012/08/12,06 ,2012/08/12,44.969839,-93.277819
22341.0,2012/08/12,16 ,2012/08/12,44.984937,-93.288733
22342.0,2012/08/12,05 ,2012/08/12,44.950086,-93.260119
22343.0,2012/08/12,06 ,2012/08/12,44.966199,-93.272763
22344.0,2012/08/12,02 ,2012/08/12,45.004409,-93.263094
22345.0,2012/08/12,07 ,2012/08/12,44.974347,-93.247629
22346.0,2012/08/12,07 ,2012/08/12,44.956931,-93.231478
22347.0,2012/08/12,14 ,2012/08/12,45.010201,-93.290528
